/en/DDC/23/000-Computer-science-information-and-general-works,0
/en/DDC/23/000-Computer-science-knowledge-and-systems,00
/en/DDC/23/001-Knowledge,001
/en/DDC/23/002-The-book,002
/en/DDC/23/003-Systems,003
/en/DDC/23/004-Computer-science,004
/en/DDC/23/005-Computer-programming-programs-and-data,005
/en/DDC/23/006-Special-computer-methods,006
/en/DDC/23/010-Bibliography,010
/en/DDC/23/011-Bibliographies-and-catalogs,011
/en/DDC/23/015-Bibliographies-and-catalogs-of-works-from-specific-places,015
/en/DDC/23/016-Bibliographies-and-catalogs-of-works-on-specific-subjects,016
/en/DDC/23/020-Library-and-information-sciences,02
/en/DDC/23/020-Library-and-information-sciences-0,020
/en/DDC/23/025-Operations-of-libraries-archives-information-centers,025
/en/DDC/23/026-Libraries-archives-information-centers-devoted-to-specific-subjects,026
/en/DDC/23/027-General-libraries-archives-information-centers,027
/en/DDC/23/050-General-serial-publications,050
/en/DDC/23/060-Associations-organizations-and-museums,06
/en/DDC/23/060-General-organizations-and-museology,060
/en/DDC/23/069-Museology-Museum-science,069
/en/DDC/23/070-Documentary-media-educational-media-news-media-journalism-publishing,070
/en/DDC/23/071-Journalism-and-newspapers-in-North-America,071
/en/DDC/23/091-Manuscripts,091
/en/DDC/23/094-Printed-books,094
/en/DDC/23/095-Books-notable-for-bindings,095
/en/DDC/23/100-Philosophy,100
/en/DDC/23/123-Determinism-and-indeterminism,123
/en/DDC/23/144-Humanism-related-systems-doctrines,144
/en/DDC/23/146-Naturalism-related-systems-doctrines,146
/en/DDC/23/152-Sensory-perception-movement-emotions-physiological-drives,152
/en/DDC/23/153-Conscious-mental-processes-intelligence,153
/en/DDC/23/158-Applied-psychology,158
/en/DDC/23/170-Ethics-Moral-philosophy,170
/en/DDC/23/174-Occupational-ethics,174
/en/DDC/23/179-Other-ethical-norms,179
/en/DDC/23/225-New-Testament,225
/en/DDC/23/232-Jesus-Christ-his-family,232
/en/DDC/23/250-Local-Christian-church-and-Christian-religious-orders,250
/en/DDC/23/254-Parish-administration,254
/en/DDC/23/255-Religious-congregations-orders,255
/en/DDC/23/264-Public-worship,264
/en/DDC/23/265-Sacraments-other-rites-acts,265
/en/DDC/23/270-History-geographic-treatment-biography-of-Christianity,270
/en/DDC/23/281-Early-church-Eastern-churches,281
/en/DDC/23/282-Roman-Catholic-Church,282
/en/DDC/23/284-Protestant-denominations-of-Continental-origin-and-related-body,284
/en/DDC/23/289-Other-denominations-and-sects,289
/en/DDC/23/296-Judaism,296
/en/DDC/23/297-Islam-B%C3%A1bism-Bah%C3%A1%C3%AD-Faith,297
/en/DDC/23/300-Social-sciences-sociology-and-anthropology,300
/en/DDC/23/301-Sociology-and-anthropology,301
/en/DDC/23/302-Social-interaction,302
/en/DDC/23/303-Social-processes,303
/en/DDC/23/304-Factors-affecting-social-behavior,304
/en/DDC/23/305-Groups-of-people,305
/en/DDC/23/306-Culture-and-institutions,306
/en/DDC/23/307-Communities,307
/en/DDC/23/320-Political-science,320
/en/DDC/23/321-Systems-of-governments-and-states,321
/en/DDC/23/323-Civil-and-political-rights,323
/en/DDC/23/324-The-political-process,324
/en/DDC/23/325-International-migration-and-colonization,325
/en/DDC/23/327-International-relations,327
/en/DDC/23/328-The-legislative-process,328
/en/DDC/23/331-Labor-economics,331
/en/DDC/23/332-Financial-economics,332
/en/DDC/23/333-Economics-of-land-and-energy,333
/en/DDC/23/335-Socialism-and-related-systems,335
/en/DDC/23/336-Public-finance,336
/en/DDC/23/337-International-economics,337
/en/DDC/23/338-Production,338
/en/DDC/23/339-Macroeconomics-and-related-topics,339
/en/DDC/23/341-Law-of-nations,341
/en/DDC/23/342-Constitutional-and-administrative-law,342
/en/DDC/23/343-Military-defense-public-property-public-finance-tax-commerce-trade-industrial-law,343
/en/DDC/23/344-Labor-social-service-education-cultural-law,344
/en/DDC/23/345-Criminal-law,345
/en/DDC/23/346-Private-law,346
/en/DDC/23/347-Procedure-and-courts,347
/en/DDC/23/348-Laws-regulations-cases,348
/en/DDC/23/351-Public-administration,351
/en/DDC/23/352-General-considerations-of-public-administration,352
/en/DDC/23/353-Specific-fields-of-public-administration,353
/en/DDC/23/354-Public-administration-of-economy-and-environment,354
/en/DDC/23/355-Military-science,355
/en/DDC/23/359-Sea-forces-and-warfare,359
/en/DDC/23/360-Social-problems-and-services-associations,360
/en/DDC/23/361-Social-problems-and-services,361
/en/DDC/23/362-Social-problems-of-and-services-to-groups-of-people,362
/en/DDC/23/363-Other-social-problems-and-services,363
/en/DDC/23/364-Criminology,364
/en/DDC/23/366-Secret-associations-and-societies,366
/en/DDC/23/368-Insurance,368
/en/DDC/23/371-Schools-and-their-activities-special-education,371
/en/DDC/23/372-Primary-education-elementary-education,372
/en/DDC/23/373-Secondary-education,373
/en/DDC/23/374-Adult-education,374
/en/DDC/23/375-Curricula,375
/en/DDC/23/378-Higher-education-Tertiary-education,378
/en/DDC/23/379-Public-policy-issues-in-education,379
/en/DDC/23/380-Commerce-communications-transportation,380
/en/DDC/23/381-Commerce-Trade,381
/en/DDC/23/382-International-commerce-Foreign-trade,382
/en/DDC/23/383-Postal-communication,383
/en/DDC/23/384-Communications,384
/en/DDC/23/386-Inland-waterway-and-ferry-transportation,386
/en/DDC/23/387-Water-air-space-transportation,387
/en/DDC/23/388-Transportation,388
/en/DDC/23/389-Metrology-and-standardization,389
/en/DDC/23/390-Customs-etiquette-folklore,390
/en/DDC/23/391-Costume-and-personal-appearance,391
/en/DDC/23/398-Folklore,398
/en/DDC/23/403-Dictionaries-encyclopedias-concordances,403
/en/DDC/23/407-Education-research-related-topic,407
/en/DDC/23/411-Writing-systems-of-standard-forms-of-languages,411
/en/DDC/23/415-Grammar-of-standard-forms-of-languages,415
/en/DDC/23/418-Standard-usage-Prescriptive-linguistics,418
/en/DDC/23/419-Sign-languages,419
/en/DDC/23/420-English-and-Old-English-Anglo-Saxon,420
/en/DDC/23/423-Dictionaries-of-standard-English,423
/en/DDC/23/439-Other-Germanic-languages,439
/en/DDC/23/440-French-and-related-Romance-languages,440
/en/DDC/23/447-Historical-and-geographic-variations-modern-nongeographic-variations-of-French,447
/en/DDC/23/449-Occitan-Catalan-Franco-Proven%C3%A7al,449
/en/DDC/23/450-Italian-Dalmatian-Romanian-Rhaetian-Sardinian-Corsican,450
/en/DDC/23/469-Portuguese,469
/en/DDC/23/470-Latin-and-related-Italic-languages,470
/en/DDC/23/480-Classical-Greek-and-related-Hellenic-languages,480
/en/DDC/23/491-East-Indo-European-and-Celtic-languages,491
/en/DDC/23/494-Altic-Uralic-Hyperborean-Dravidian-languages-miscellaneous-languages-of-south-Asia,494
/en/DDC/23/496-African-languages,496
/en/DDC/23/499-Non-Austronesian-languages-of-Oceania-Austronesian-languages-miscellaneous-languages,499
/en/DDC/23/507-Education-research-related-topics,507
/en/DDC/23/513-Arithmetic,513
/en/DDC/23/519-Probabilities-applied-mathematics,519
/en/DDC/23/522-Techniques-procedures-apparatus-equipment-materials,522
/en/DDC/23/523-Specific-celestial-bodies-and-phenomena,523
/en/DDC/23/526-Mathematical-geography,526
/en/DDC/23/529-Chronology,529
/en/DDC/23/534-Sound-and-related-vibrations,534
/en/DDC/23/535-Light-and-related-radiation,535
/en/DDC/23/536-Heat,536
/en/DDC/23/537-Electricity-and-electronics,537
/en/DDC/23/539-Modern-physics,539
/en/DDC/23/541-Physical-chemistry,541
/en/DDC/23/543-Analytical-chemistry,543
/en/DDC/23/546-Inorganic-chemistry,546
/en/DDC/23/547-Organic-chemistry,547
/en/DDC/23/548-Crystallography,548
/en/DDC/23/549-Mineralogy,549
/en/DDC/23/550-Earth-sciences,550
/en/DDC/23/550-Earth-sciences-and-geology,550
/en/DDC/23/551-Geology-hydrology-meteorology,551
/en/DDC/23/552-Petrology,552
/en/DDC/23/553-Economic-geology,553
/en/DDC/23/557-Earth-sciences-of-North-America,557
/en/DDC/23/565-Fossil-Arthropoda,565
/en/DDC/23/571-Physiology-and-related-subjects,571
/en/DDC/23/572-Biochemistry,572
/en/DDC/23/573-Specific-physiological-systems-in-animals-regional-histology-and-physiology-in-animals,573
/en/DDC/23/576-Genetics-and-evolution,576
/en/DDC/23/577-Ecology,577
/en/DDC/23/578-Natural-history-of-organisms-and-related-subjects,578
/en/DDC/23/579-Natural-history-of-microorganisms-fungi-algae,579
/en/DDC/23/581-Specific-topics-in-natural-history-of-plants,581
/en/DDC/23/590-Animals,590
/en/DDC/23/593-Miscellaneous-marine-seashore-invertebrates,593
/en/DDC/23/595-Arthropoda,595
/en/DDC/23/597-Cold-blooded-vertebrates,597
/en/DDC/23/598-Aves-Birds,598
/en/DDC/23/599-Mammalia-Mammals,599
/en/DDC/23/600-Technology-Applied-sciences,600
/en/DDC/23/608-Patents,608
/en/DDC/23/611-Human-anatomy-cytology-histology,611
/en/DDC/23/612-Human-physiology,612
/en/DDC/23/613-Personal-health-and-safety,613
/en/DDC/23/614-Forensic-medicine-incidence-of-injuries-wounds-disease-public-preventive-medicine,614
/en/DDC/23/615-Pharmacology-and-therapeutics,615
/en/DDC/23/616-Diseases,616
/en/DDC/23/617-Surgery-regional-medicine-dentistry-ophthalmology-otology-audiology,617
/en/DDC/23/618-Gynecology-obstetrics-pediatrics-geriatrics,618
/en/DDC/23/621-Applied-physics,621
/en/DDC/23/622-Mining-and-related-operations,622
/en/DDC/23/623-Military-and-nautical-engineering,623
/en/DDC/23/624-Civil-engineering,624
/en/DDC/23/625-Engineering-of-railroads-roads,625
/en/DDC/23/627-Hydraulic-engineering,627
/en/DDC/23/628-Sanitary-engineering,628
/en/DDC/23/629-Other-branches-of-engineering,629
/en/DDC/23/631-Specific-techniques-apparatus-equipment-materials,631
/en/DDC/23/632-Plant-injuries-diseases-pests,632
/en/DDC/23/633-Field-and-plantation-crops,633
/en/DDC/23/634-Orchards-fruits-forestry,634
/en/DDC/23/636-Animal-husbandry,636
/en/DDC/23/639-Hunting-fishing-conservation-related-technologies,639
/en/DDC/23/641-Food-and-drink,641
/en/DDC/23/645-Household-furnishings,645
/en/DDC/23/646-Sewing-clothing-management-of-personal-and-family-life,646
/en/DDC/23/650-Management-and-auxiliary-services,650
/en/DDC/23/651-Office-services,651
/en/DDC/23/652-Processes-of-written-communication,652
/en/DDC/23/657-Accounting,657
/en/DDC/23/658-General-management,658
/en/DDC/23/659-Advertising-and-public-relations,659
/en/DDC/23/661-Technology-of-industrial-chemicals,661
/en/DDC/23/664-Food-technology,664
/en/DDC/23/665-Technology-of-industrial-oils-fats-waxes-gases,665
/en/DDC/23/668-Technology-of-other-organic-products,668
/en/DDC/23/671-Metalworking-processes-and-primary-metal-products,671
/en/DDC/23/672-Iron-steel-other-iron-alloys,672
/en/DDC/23/673-Nonferrous-metals,673
/en/DDC/23/674-Lumber-processing-wood-products-cork,674
/en/DDC/23/677-Textiles,677
/en/DDC/23/680-Manufacture-of-products-for-specific-uses,680
/en/DDC/23/681-Precision-instruments-and-other-devices,681
/en/DDC/23/683-Hardware-and-household-appliances,683
/en/DDC/23/686-Printing-and-related-activities,686
/en/DDC/23/687-Clothing-and-accessories,687
/en/DDC/23/691-Building-materials,691
/en/DDC/23/708-Galleries-museums-private-collections-of-fine-and-decorative-arts,708
/en/DDC/23/709-History-geographic-treatment-biography,709
/en/DDC/23/729-Design-and-decoration-of-structures-and-accessories,729
/en/DDC/23/730-Sculpture-and-related-arts,730
/en/DDC/23/737-Numismatics-and-sigillography,737
/en/DDC/23/738-Ceramic-arts,738
/en/DDC/23/740-Graphic-arts,740
/en/DDC/23/741-Drawing-and-drawings,741
/en/DDC/23/745-Decorative-arts,745
/en/DDC/23/746-Textile-arts,746
/en/DDC/23/749-Furniture-and-accessories,749
/en/DDC/23/750-Painting-and-paintings,750
/en/DDC/23/752-Color,752
/en/DDC/23/770-Photography-computer-art-cinematography-videography,770
/en/DDC/23/770-Photography-computer-art-film-video,77
/en/DDC/23/771-Techniques-procedures-apparatus-equipment-materials,771
/en/DDC/23/776-Computer-art-Digital-art,776
/en/DDC/23/779-Photographic-images,779
/en/DDC/23/782-Vocal-music,782
/en/DDC/23/784-Instruments-and-Instrumental-ensembles-and-their-music,784
/en/DDC/23/790-Recreational-and-performing-arts,790
/en/DDC/23/791-Public-performances,791
/en/DDC/23/792-Stage-presentations,792
/en/DDC/23/793-Indoor-games-and-amusements,793
/en/DDC/23/794-Indoor-games-of-skill,794
/en/DDC/23/796-Athletic-and-outdoor-sports-and-games,796
/en/DDC/23/797-Aquatic-and-air-sports,797
/en/DDC/23/799-Fishing-hunting-shooting,799
/en/DDC/23/800-Literature,8
/en/DDC/23/800-Literature-Belles-lettres-and-rhetoric,80
/en/DDC/23/808-Rhetoric-and-collections-of-literary-texts-from-more-than-two-literatures,808
/en/DDC/23/809-History-description-critical-appraisal-of-more-than-two-literatures,809
/en/DDC/23/820-English-and-Old-English-Anglo-Saxon-literatures,820
/en/DDC/23/823-English-fiction,823
/en/DDC/23/830-German-literature-and-literatures-of-related-languages,830
/en/DDC/23/831-German-poetry,831
/en/DDC/23/839-Other-Germanic-literatures,839
/en/DDC/23/840-French-literature-and-literatures-of-related-Romance-languages,840
/en/DDC/23/849-Occitan-Catalan-Franco-Proven%C3%A7al-literatures,849
/en/DDC/23/850-Literatures-of-Italian-Dalmatian-Romanian-Rhaetian-Sardinian-Corsican-languages,850
/en/DDC/23/860-Literatures-of-Spanish-Portuguese-Galician-languages,860
/en/DDC/23/861-Spanish-poetry,861
/en/DDC/23/869-Literatures-of-Portuguese-and-Galician-languages,869
/en/DDC/23/870-Latin-literature-and-literatures-of-related-Italic-languages,870
/en/DDC/23/880-Classical-Greek-literature-and-literatures-of-related-Hellenic-languages,880
/en/DDC/23/890-Literatures-of-other-specific-languages-and-language-families,890
/en/DDC/23/891-East-Indo-European-and-Celtic-literatures,891
/en/DDC/23/894-Literatures-of-Altaic-Uralic-Hyperborean-Dravidian-languages-literatures-of-miscellaneous,894
/en/DDC/23/896-African-literatures,896
/en/DDC/23/911-Historical-geography,911
/en/DDC/23/912-Graphic-representations-of-surface-of-earth-and-of-extraterrestrial-worlds,912
/en/DDC/23/914-Geography-of-and-travel-in-Europe,914
/en/DDC/23/920-Biography-genealogy-insignia,920
/en/DDC/23/929-Genealogy-names-insignia,929
/en/DDC/23/930-History-of-ancient-world-to-ca-499,930
/en/DDC/23/932-Egypt-to-640,932
/en/DDC/23/933-Palestine-to-70,933
/en/DDC/23/937-Italian-Peninsula-to-476-and-adjacent-territories-to-476,937
/en/DDC/23/941-British-Isles,941
/en/DDC/23/942-England-and-Wales,942
/en/DDC/23/943-Germany-and-neighboring-central-European-countries,943
/en/DDC/23/944-France-and-Monaco,944
/en/DDC/23/945-Italy-San-Marino-Vatican-City-Malta,945
/en/DDC/23/946-Spain-Andorra-Gibraltar-Portugal,946
/en/DDC/23/947-Russia-and-neighboring-east-European-countries,947
/en/DDC/23/948-Scandinavia,948
/en/DDC/23/949-Other-parts-of-Europe,949
/en/DDC/23/951-China-and-adjacent-areas,951
/en/DDC/23/952-Japan,952
/en/DDC/23/959-Southeast-Asia,959
/en/DDC/23/962-Egypt-Sudan-South-Sudan,962
/en/DDC/23/967-Central-Africa-and-offshore-islands,967
/en/DDC/23/968-Republic-of-South-Africa-and-neighboring-southern-African-countries,968
/en/DDC/23/971-Canada,971
/en/DDC/23/972-Mexico-Central-America-West-Indies-Bermuda,972
/en/DDC/23/973-United-States,973
/en/DDC/23/977-North-central-United-States,977
/en/DDC/23/978-Western-United-States,978
/en/DDC/23/979-Great-Basin-and-Pacific-Slope-region-of-United-States,979
/en/DDC/23/981-Brazil,981
/en/DDC/23/982-Argentina,982
/en/DDC/23/986-Colombia-and-Ecuador,986
/en/DDC/23/989-Paraguay-and-Uruguay,989
/en/DDC/23/993-New-Zealand,993
/en/DDC/23/994-Australia,994
/en/DDC-Class/General-works-Computer-science-and-Information,0
/en/DDC-Class/Philosophy-and-Psychology,1
/en/DDC-Class/Religion,2
/en/DDC-Class/Social-sciences,3
/en/DDC-Class/Language,4
/en/DDC-Class/Pure-Science,5
/en/DDC-Class/Technology,6
/en/DDC-Class/Arts-and-Recreation,7
/en/DDC-Class/Literature,8
/en/DDC-Class/History-and-Geography,9
/en/taxonomy/term/10559,3
/en/taxonomy/term/10561,5
/en/taxonomy/term/10563,7
/en/taxonomy/term/10574,090
/en/taxonomy/term/10585,220
/en/taxonomy/term/10594,320
/en/taxonomy/term/10595,330
/en/taxonomy/term/10602,410
/en/taxonomy/term/10617,570
/en/taxonomy/term/10618,580
/en/taxonomy/term/10622,630
/en/taxonomy/term/10629,710
/en/taxonomy/term/10630,720
/en/taxonomy/term/10634,760
/en/taxonomy/term/10636,780
/en/taxonomy/term/10647,910
/en/taxonomy/term/51273,090
/en/taxonomy/term/51277,130
/en/taxonomy/term/51284,150
/en/taxonomy/term/51290,160
/en/taxonomy/term/51297,230
/en/taxonomy/term/51305,310
/en/taxonomy/term/51307,330
/en/taxonomy/term/51308,340
/en/taxonomy/term/51311,370
/en/taxonomy/term/51315,410
/en/taxonomy/term/51317,430
/en/taxonomy/term/51320,460
/en/taxonomy/term/51323,490
/en/taxonomy/term/51324,500
/en/taxonomy/term/51325,510
/en/taxonomy/term/51326,520
/en/taxonomy/term/51327,530
/en/taxonomy/term/51328,540
/en/taxonomy/term/51331,570
/en/taxonomy/term/51332,580
/en/taxonomy/term/51335,610
/en/taxonomy/term/51336,620
/en/taxonomy/term/51337,630
/en/taxonomy/term/51338,640
/en/taxonomy/term/51340,660
/en/taxonomy/term/51341,670
/en/taxonomy/term/51343,690
/en/taxonomy/term/51344,700
/en/taxonomy/term/51345,710
/en/taxonomy/term/51346,720
/en/taxonomy/term/51350,760
/en/taxonomy/term/51352,780
/en/taxonomy/term/51355,810
/en/taxonomy/term/51364,900
/en/taxonomy/term/51365,910
/en/taxonomy/term/51368,940
/en/taxonomy/term/51369,950
/en/taxonomy/term/51370,960
/en/taxonomy/term/51371,970
/en/taxonomy/term/51372,980
/en/taxonomy/term/51376,200
/en/taxonomy/term/51377,300
/en/taxonomy/term/51378,400
/en/taxonomy/term/51380,600
